ID,성공확률
TEST_0275,0.4705628386162059
TEST_0276,0.42272821190115917
TEST_0277,0.482545941166592
TEST_0278,0.5387701286927409
TEST_0279,0.5239580783232498
TEST_0280,0.5115930708349914
TEST_0281,0.5153048273979903
TEST_0282,0.552156728051122
TEST_0283,0.6463556542867788
TEST_0284,0.5095644255616297
TEST_0285,0.4572221606199181
TEST_0286,0.5168585786533662
TEST_0287,0.5814692097133465
TEST_0288,0.489542123308642
TEST_0289,0.5730421310489018
TEST_0290,0.6126945536663898
TEST_0291,0.5431754987701266
TEST_0292,0.5035163624181003
TEST_0293,0.5640936998252928
TEST_0294,0.5365745663653989
TEST_0295,0.5438675631403658
TEST_0296,0.510313847074814
TEST_0297,0.5123773079658056
TEST_0298,0.5951805491474145
TEST_0299,0.5154302358770773
TEST_0300,0.4196008524915478
TEST_0301,0.5349567784582014
TEST_0302,0.49753439013527045
TEST_0303,0.5469655442995666
TEST_0304,0.5678019693996199
TEST_0305,0.5289553773443175
TEST_0306,0.5183661738071474
TEST_0307,0.5371042989632092
TEST_0308,0.5123654414887688
TEST_0309,0.4997488547743542
TEST_0310,0.6253110217813779
TEST_0311,0.4877619680828375
TEST_0312,0.5651788156833409
TEST_0313,0.47998434781261656
TEST_0314,0.5998544271151135
TEST_0315,0.5251084533326557
TEST_0316,0.49262348473123246
TEST_0317,0.5667181575174861
TEST_0318,0.5657489638678692
TEST_0319,0.5186620337869707
TEST_0320,0.528895518909105
TEST_0321,0.6368498931184884
TEST_0322,0.523761144400738
TEST_0323,0.5512053428659671
TEST_0324,0.48287385903620694
TEST_0325,0.5010020402512827
TEST_0326,0.630545333368182
TEST_0327,0.560862589295278
TEST_0328,0.5191409859096426
TEST_0329,0.5822956895477326
TEST_0330,0.4821215024243904
TEST_0331,0.5267068023954244
TEST_0332,0.5371268107329805
TEST_0333,0.5533185617728565
TEST_0334,0.5224920358445826
TEST_0335,0.46751088920643347
TEST_0336,0.49856251767674403
TEST_0337,0.540816369933855
TEST_0338,0.5581645877338433
TEST_0339,0.5496744724807654
TEST_0340,0.5657417464962894
TEST_0341,0.5262383137816619
TEST_0342,0.4676469469327766
TEST_0343,0.5087930279281176
TEST_0344,0.4610919469274978
TEST_0345,0.5115452903305436
TEST_0346,0.5203169424260436
TEST_0347,0.6025724765978118
TEST_0348,0.5033960053821405
TEST_0349,0.5379372322459985
TEST_0350,0.5498214493550442
TEST_0351,0.5503221553004424
TEST_0352,0.5166447206917298
TEST_0353,0.4934988553294159
TEST_0354,0.5966302887598747
TEST_0355,0.4280684655037574
TEST_0356,0.5092532614233841
TEST_0357,0.4918834964069683
TEST_0358,0.46461344363069057
TEST_0359,0.4865329575813884
TEST_0360,0.47849333053193627
TEST_0361,0.4666939992410552
TEST_0362,0.5455854184518885
TEST_0363,0.5490758747811142
TEST_0364,0.4653263897591092
TEST_0365,0.558629153881857
TEST_0366,0.49815615704346783
TEST_0367,0.4882595042281854
TEST_0368,0.5536236420844853
TEST_0369,0.5313980381084712
TEST_0370,0.4761975854308275
TEST_0371,0.4936740461314839
TEST_0372,0.5141492918172438
TEST_0373,0.5356084263151071
TEST_0374,0.5516405534473524
TEST_0375,0.45762937104171325
TEST_0376,0.5276773006659616
TEST_0377,0.5705277713236008
TEST_0378,0.5153108860001842
TEST_0379,0.5397074704969291
TEST_0380,0.5407030273044273
TEST_0381,0.5228135428768359
TEST_0382,0.58364823392392
TEST_0383,0.4935825642177799
TEST_0384,0.5234901492707705
TEST_0385,0.5592202701761905
TEST_0386,0.553348487656995
TEST_0387,0.4978313939474951
TEST_0388,0.5458358449083439
TEST_0389,0.5429693310225505
TEST_0390,0.5597763251546028
TEST_0391,0.558013676919657
TEST_0392,0.5553538757090273
TEST_0393,0.47591357376758847
TEST_0394,0.5766308410395599
TEST_0395,0.5015822434564658
TEST_0396,0.5417505182440197
TEST_0397,0.5141588816150844
TEST_0398,0.5368426258371821
TEST_0399,0.5441877143777384
TEST_0400,0.49565879579788447
TEST_0401,0.5130540522218181
TEST_0402,0.5578671691427429
TEST_0403,0.520428819145038
TEST_0404,0.5039071706248713
TEST_0405,0.44113879797860117
TEST_0406,0.5023454906021094
TEST_0407,0.5275936292044542
TEST_0408,0.5025734650564522
TEST_0409,0.5002908668400705
TEST_0410,0.5063211892357431
TEST_0411,0.5672129996865412
TEST_0412,0.4769999426148001
TEST_0413,0.43189103921762567
TEST_0414,0.5067386552918943
TEST_0415,0.5496834740263679
TEST_0416,0.6076414465510996
TEST_0417,0.5428421937059272
TEST_0418,0.594548276593347
TEST_0419,0.5310720743650635
TEST_0420,0.4775840166177442
TEST_0421,0.4534456176125722
TEST_0422,0.48945984369121015
TEST_0423,0.5259995024600822
TEST_0424,0.4966189483709119
TEST_0425,0.5314010317094655
TEST_0426,0.4759164839421328
TEST_0427,0.5366086516602132
TEST_0428,0.48831610896870464
TEST_0429,0.5616201337763637
TEST_0430,0.4957207363720133
TEST_0431,0.5625811173270666
TEST_0432,0.5357236595729878
TEST_0433,0.43605630783017624
TEST_0434,0.5591664420673939
TEST_0435,0.4349672567097608
TEST_0436,0.4881557360254298
TEST_0437,0.5913275555223023
TEST_0438,0.5192982680128286
TEST_0439,0.5539499788971706
TEST_0440,0.5078627430668589
TEST_0441,0.5649843196300196
TEST_0442,0.6079986963043313
TEST_0443,0.5587584867657817
TEST_0444,0.5347698970848216
TEST_0445,0.5126653031835818
TEST_0446,0.5594136423740821
TEST_0447,0.568549511102765
TEST_0448,0.521059997121876
TEST_0449,0.5338461263964294
TEST_0450,0.5347196030872006
TEST_0451,0.5517021677987902
TEST_0452,0.5000453481501027
TEST_0453,0.49987018391358884
TEST_0454,0.6574051506678136
TEST_0455,0.5395142542109709
TEST_0456,0.5316731481892555
TEST_0457,0.5064173414073453
TEST_0458,0.5421775796965203
TEST_0459,0.4910955415671955
TEST_0460,0.4770182910128529
TEST_0461,0.5245322570676965
TEST_0462,0.5508042251135714
TEST_0463,0.5884538342128045
TEST_0464,0.5130012033464131
TEST_0465,0.5364787755281789
TEST_0466,0.5011725271254219
TEST_0467,0.4394603334128055
TEST_0468,0.5094619940461127
TEST_0469,0.5502038231538874
TEST_0470,0.525812221864379
TEST_0471,0.5316469015244443
TEST_0472,0.5632267198441628
TEST_0473,0.5526797041789654
TEST_0474,0.5427205791577132
TEST_0475,0.5548800513860991
TEST_0476,0.5129389994509908
TEST_0477,0.5371387510128296
TEST_0478,0.6301317421748759
TEST_0479,0.5632580680507139
TEST_0480,0.6071342945669592
TEST_0481,0.4624508982893539
TEST_0482,0.5760642594460744
TEST_0483,0.4948908788093558
TEST_0484,0.5668044528981345
TEST_0485,0.5605558089676572
TEST_0486,0.44394677597674714
TEST_0487,0.5169874259348939
TEST_0488,0.5479270626574175
TEST_0489,0.4889326604583996
TEST_0490,0.5438929159772695
TEST_0491,0.5653012121608869
TEST_0492,0.5665146049304657
TEST_0493,0.5338957849602819
TEST_0494,0.5135516015349294
TEST_0495,0.5476535015799464
TEST_0496,0.3927328910952584
TEST_0497,0.5178999881260716
TEST_0498,0.5739739479335045
TEST_0499,0.5387387686189481
TEST_0500,0.4996166763764935
TEST_0501,0.49785650346061616
TEST_0502,0.5406430234769514
TEST_0503,0.5350064977726233
TEST_0504,0.5413128000913185
TEST_0505,0.5258191388716964
TEST_0506,0.6327635247056665
TEST_0507,0.5601988315406544
TEST_0508,0.5085443118782742
TEST_0509,0.5217740469489318
TEST_0510,0.4848038641203596
TEST_0511,0.5643081972980137
TEST_0512,0.5569277786110681
TEST_0513,0.5372758894808146
TEST_0514,0.5540295528926862
TEST_0515,0.5268978201345901
TEST_0516,0.5099432598075408
TEST_0517,0.577059135041803
TEST_0518,0.4916113617239837
TEST_0519,0.45862187808161714
TEST_0520,0.5400115768577974
TEST_0521,0.5399514149882015
TEST_0522,0.5077698260729718
TEST_0523,0.5564226183301046
TEST_0524,0.5660332455891164
TEST_0525,0.5179510177476764
TEST_0526,0.5035257645063436
TEST_0527,0.5835744837845099
TEST_0528,0.46820926765088494
TEST_0529,0.5356660970507572
TEST_0530,0.5625450318924904
TEST_0531,0.503135949059176
TEST_0532,0.5063693001095103
TEST_0533,0.4687938082975359
TEST_0534,0.561300929981468
TEST_0535,0.5450248005769491
TEST_0536,0.5374138749244423
TEST_0537,0.5352099438281935
TEST_0538,0.49815314724817833
TEST_0539,0.5328589561967294
TEST_0540,0.5145598600479685
TEST_0541,0.5246795905241349
TEST_0542,0.5372823207468944
TEST_0543,0.5498583468629394
TEST_0544,0.4860086476987176
TEST_0545,0.533827118726224
TEST_0546,0.5248458790660306
TEST_0547,0.5486484025708016
TEST_0548,0.5037698467753776
TEST_0549,0.5755540621683346
TEST_0550,0.5283650310097644
TEST_0551,0.4678994570938094
TEST_0552,0.5914895524774659
TEST_0553,0.49649779165071517
TEST_0554,0.5185230583893569
TEST_0555,0.5467171825459536
TEST_0556,0.5272803509855991
TEST_0557,0.48337412131620633
TEST_0558,0.5152711977118605
TEST_0559,0.5390227901423836
TEST_0560,0.5155558229300566
TEST_0561,0.5627969530079808
TEST_0562,0.5798869776631308
TEST_0563,0.5141472151176119
TEST_0564,0.5455612609252954
TEST_0565,0.5380278471673042
TEST_0566,0.5865427259975025
TEST_0567,0.5454935804146758
TEST_0568,0.5253680766083216
TEST_0569,0.5185829450277754
TEST_0570,0.5215090864379437
TEST_0571,0.49820494746038174
TEST_0572,0.5168791792317846
TEST_0573,0.46167120938446266
TEST_0574,0.4451946202281711
TEST_0575,0.4973643316157248
TEST_0576,0.5442171212983041
TEST_0577,0.4884674899844698
TEST_0578,0.3540002082505205
TEST_0579,0.549089283798938
TEST_0580,0.47684579973611274
TEST_0581,0.5529682208199878
TEST_0582,0.5486127149973989
TEST_0583,0.5205838247968647
TEST_0584,0.5529234868732306
TEST_0585,0.5099802415073825
TEST_0586,0.5832125204009203
TEST_0587,0.5469279689343464
TEST_0588,0.6051306237443638
TEST_0589,0.5266164544473396
TEST_0590,0.4326161901566336
TEST_0591,0.5569797797041052
TEST_0592,0.5294051560878765
TEST_0593,0.5391552829927493
TEST_0594,0.6225684527373859
TEST_0595,0.5177931240681773
TEST_0596,0.5043567216886977
TEST_0597,0.5483382266044649
TEST_0598,0.5954672661548187
TEST_0599,0.5414849804893267
TEST_0600,0.5812383611558319
TEST_0601,0.5984896966936938
TEST_0602,0.603222574623735
TEST_0603,0.5574330422876921
TEST_0604,0.5300268514072661
TEST_0605,0.5005333071759006
TEST_0606,0.5490655447307989
TEST_0607,0.6341063468220742
TEST_0608,0.4351213747829912
TEST_0609,0.5562090552638586
TEST_0610,0.4771378390638109
TEST_0611,0.46938063994795404
TEST_0612,0.5600906646635829
TEST_0613,0.5113751797263587
TEST_0614,0.5101018050668347
TEST_0615,0.5036908826023668
TEST_0616,0.5075552571846863
TEST_0617,0.5997715853868815
TEST_0618,0.6051979682931566
TEST_0619,0.5334925796224564
TEST_0620,0.561468440487648
TEST_0621,0.5343830146102426
TEST_0622,0.549801590404343
TEST_0623,0.5608859409274504
TEST_0624,0.5629854488343092
TEST_0625,0.5921731239980456
TEST_0626,0.50559899432568
TEST_0627,0.5297254462380409
TEST_0628,0.5240771852947984
TEST_0629,0.5222093038413127
TEST_0630,0.49444723140503455
TEST_0631,0.5424243863658672
TEST_0632,0.5217157067511612
TEST_0633,0.5540003866783438
TEST_0634,0.542995916893879
TEST_0635,0.4546324745660467
TEST_0636,0.5074075561502889
TEST_0637,0.5458842583053987
TEST_0638,0.5416907881194554
TEST_0639,0.485689705790691
TEST_0640,0.46509417144283366
TEST_0641,0.5254504986136115
TEST_0642,0.5158329537459899
TEST_0643,0.5308906799298716
TEST_0644,0.5084378703642898
TEST_0645,0.5371561891824781
TEST_0646,0.5372860368585948
TEST_0647,0.506642435806809
TEST_0648,0.5865559613880298
TEST_0649,0.4803983384018732
TEST_0650,0.5903607742415368
TEST_0651,0.4959344447565397
TEST_0652,0.5235265336573243
TEST_0653,0.5533434539360694
TEST_0654,0.568281167864725
TEST_0655,0.5366794861814324
TEST_0656,0.5974196550764007
TEST_0657,0.44537424249364604
TEST_0658,0.518589155880939
TEST_0659,0.6216586904055894
TEST_0660,0.5823581299226489
TEST_0661,0.4357097355148703
TEST_0662,0.5478736209342577
TEST_0663,0.5740823183765862
TEST_0664,0.5521893278452558
TEST_0665,0.5457157996022692
TEST_0666,0.48582576770255714
TEST_0667,0.5251899092659384
TEST_0668,0.5379981662543167
TEST_0669,0.7317575335389249
TEST_0670,0.5911379697913496
TEST_0671,0.5070676470879909
TEST_0672,0.5726634585528868
TEST_0673,0.5379460550274414
TEST_0674,0.4804669818929133
TEST_0675,0.5910710443586398
TEST_0676,0.5034960512940588
TEST_0677,0.4995742639907959
TEST_0678,0.4937570665795139
TEST_0679,0.554324065750015
TEST_0680,0.5430123030891927
TEST_0681,0.5531562332313843
TEST_0682,0.4639570595995459
TEST_0683,0.5360137699534577
TEST_0684,0.5404286234172674
TEST_0685,0.5329472644770731
TEST_0686,0.49613863019570004
TEST_0687,0.549513618150991
TEST_0688,0.5751707770688487
TEST_0689,0.5836634209003176
TEST_0690,0.5119687371851546
TEST_0691,0.5531368228263249
TEST_0692,0.5128921542352958
TEST_0693,0.5074186654605746
TEST_0694,0.47270366308847067
TEST_0695,0.5492429272168816
TEST_0696,0.4648465967215787
TEST_0697,0.5044144747639276
TEST_0698,0.5463564269532827
TEST_0699,0.5243276397579165
TEST_0700,0.5005894831530892
TEST_0701,0.5884776196656633
TEST_0702,0.5513261437508867
TEST_0703,0.4859689758507065
TEST_0704,0.5045023247576066
TEST_0705,0.5507942673135051
TEST_0706,0.5527848530347805
TEST_0707,0.5114795566563255
TEST_0708,0.5024108856918044
TEST_0709,0.5053786411521023
TEST_0710,0.5415065131689051
TEST_0711,0.47398743900275214
TEST_0712,0.4881945877454826
TEST_0713,0.5284773020886124
TEST_0714,0.5187999941638449
TEST_0715,0.507902313396029
TEST_0716,0.5298859233316403
TEST_0717,0.5303106470039907
TEST_0718,0.5656656357860768
TEST_0719,0.5927220068077352
TEST_0720,0.5842163382515235
TEST_0721,0.5382195975257683
TEST_0722,0.5362342537689156
TEST_0723,0.5183683744238492
TEST_0724,0.5667971854526481
TEST_0725,0.5739916458804517
TEST_0726,0.6188026670729755
TEST_0727,0.6601154624093059
TEST_0728,0.561893089306436
TEST_0729,0.6062993678090293
TEST_0730,0.5689116719277131
TEST_0731,0.5247818611206684
TEST_0732,0.5695589207470484
TEST_0733,0.5518747063415225
TEST_0734,0.5680818420852193
TEST_0735,0.530502274378891
TEST_0736,0.5346332837224582
TEST_0737,0.5215285705977999
TEST_0738,0.5299267861974654
TEST_0739,0.526878622369428
TEST_0740,0.4725836827770982
TEST_0741,0.5389319623943852
TEST_0742,0.5081363485239442
TEST_0743,0.4597262261982939
TEST_0744,0.5101899724800514
TEST_0745,0.5424512202013424
TEST_0746,0.5291920521964151
TEST_0747,0.6113379490155822
TEST_0748,0.4908606565915746
TEST_0749,0.5137142102340847
TEST_0750,0.5649601881134855
TEST_0751,0.5492347337529125
TEST_0752,0.458532924932419
TEST_0753,0.5772709888693438
TEST_0754,0.5195353826290174
TEST_0755,0.5034656494408332
TEST_0756,0.5604172418135543
TEST_0757,0.473997941708888
TEST_0758,0.5627580036826866
TEST_0759,0.4461006911562049
TEST_0760,0.5654153967722076
TEST_0761,0.4728199648812525
TEST_0762,0.4871859842725983
TEST_0763,0.49689279676983417
TEST_0764,0.5540904588327239
TEST_0765,0.5544944274862356
TEST_0766,0.5708585320201953
TEST_0767,0.5285673992090136
TEST_0768,0.5447249235523983
TEST_0769,0.5426722417118243
TEST_0770,0.5517771067251132
TEST_0771,0.519888669937967
TEST_0772,0.5775117693055957
TEST_0773,0.4953616481318781
TEST_0774,0.5350662022926743
TEST_0775,0.5066405111917974
TEST_0776,0.49619616439830927
TEST_0777,0.5422431033040336
TEST_0778,0.5127256782556688
TEST_0779,0.5513359687371082
TEST_0780,0.6264047197236662
TEST_0781,0.5215453994028457
TEST_0782,0.5094150845567993
TEST_0783,0.5641734972694873
TEST_0784,0.4731242964528214
TEST_0785,0.4610930674083947
TEST_0786,0.47994412611206533
TEST_0787,0.5500301251112188
TEST_0788,0.5568446051375813
TEST_0789,0.5334905839131504
TEST_0790,0.484812131312293
TEST_0791,0.5789502584477949
TEST_0792,0.5806263792361425
TEST_0793,0.5083014376660535
TEST_0794,0.4568174177366907
TEST_0795,0.5036012990228219
TEST_0796,0.49657728910423377
TEST_0797,0.5833105220605549
TEST_0798,0.44094531485674715
TEST_0799,0.5575449338532051
TEST_0800,0.5773570355457978
TEST_0801,0.5163526142670263
TEST_0802,0.5499587599694138
TEST_0803,0.5218553355901261
TEST_0804,0.5245737762648252
TEST_0805,0.541329185536265
TEST_0806,0.5450884408625392
TEST_0807,0.566254284202361
TEST_0808,0.5068470419449006
TEST_0809,0.5428473072866357
TEST_0810,0.533827866546588
TEST_0811,0.5172166327689631
TEST_0812,0.5065788699448834
TEST_0813,0.5204865954334207
TEST_0814,0.5155549866497562
TEST_0815,0.5527203689303234
TEST_0816,0.48673205990402324
TEST_0817,0.535709847277392
TEST_0818,0.608121499428763
TEST_0819,0.47299583729453937
TEST_0820,0.4940849052383304
TEST_0821,0.5854491386562461
TEST_0822,0.5344744189436843
TEST_0823,0.5623299493334649
TEST_0824,0.5127800475094
TEST_0825,0.3613875252736771
TEST_0826,0.5121178016852622
TEST_0827,0.5449050169455476
TEST_0828,0.5089599907259963
TEST_0829,0.47251876707937457
TEST_0830,0.5439619604605408
TEST_0831,0.443183334416633
TEST_0832,0.5103240226202261
TEST_0833,0.5488151616691735
TEST_0834,0.5086389822776982
TEST_0835,0.5963036526184893
TEST_0836,0.548205310795461
TEST_0837,0.5508660690400468
TEST_0838,0.5467302769761225
TEST_0839,0.5533251055138445
TEST_0840,0.5205638301907207
TEST_0841,0.5342925205757059
TEST_0842,0.48819344379890545
TEST_0843,0.501829158844341
TEST_0844,0.5587504373763831
TEST_0845,0.5644938597595147
TEST_0846,0.4955197999202802
TEST_0847,0.540119722101949
TEST_0848,0.48035098051983005
TEST_0849,0.48087252843251327
TEST_0850,0.49191334958400107
TEST_0851,0.4725653111980654
TEST_0852,0.5036367660248962
TEST_0853,0.565163871204116
TEST_0854,0.5306634210647095
TEST_0855,0.6126465740667836
TEST_0856,0.5146495554433461
TEST_0857,0.4825437741490479
TEST_0858,0.4917065409459969
TEST_0859,0.5409061026508402
TEST_0860,0.5086957864556584
TEST_0861,0.5634032622079704
TEST_0862,0.5343327672012056
TEST_0863,0.5326196658177722
TEST_0864,0.520634510874984
TEST_0865,0.5316995978355349
TEST_0866,0.5481384104639602
TEST_0867,0.6158214922454965
TEST_0868,0.5662110845681424
TEST_0869,0.5111848042519053
TEST_0870,0.5682916388074587
TEST_0871,0.48898066196305673
TEST_0872,0.536292764706059
TEST_0873,0.5795973018456922
TEST_0874,0.5481590658518174
TEST_0875,0.5643568711200885
TEST_0876,0.5186671981884207
TEST_0877,0.5772290075969317
TEST_0878,0.4834779365982219
